id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,release_date,vote_average,overview,poster_path,budget,runtime,revenue,production_companies
195939,['Georges Méliès'],Georges Méliès,Unkown,Unkown,['Fantasy'],The Mysterious Box,1903-01-01,5.3,"As scene as pleasing as incomprehensible. A juggler summons two chairs, which come to the stage jumping and twirling around. Across the back of these chairs the operator places a sheet of glass on which he lays a box about four inches high. He then takes a table cover, with his servant's help, rolls it up and from the centre emerges a lady, beautifully dressed. At the juggler's order she jumps in the box, in which she completely disappears.",/9DJq8wiSNgPQeJjDjrEhNUVGE7N.jpg,0,2,0,['Star Film Company']
2963,['Georges Méliès'],Georges Méliès,Fernande Albeny,Jehanne d'Alcy,"['Adventure', 'Comedy', 'Fantasy', 'Science Fiction']",The Impossible Voyage,1904-10-01,7.2,"Using every known means of transportation, several savants from the Geographic Society undertake a journey through the Alps to the Sun which finishes under the sea.",/8bAhmUKCUHxNwzqLBa5m5jJh5mt.jpg,7500,20,0,"['Georges Méliès', 'Star-Film']"
44328,['Georges Méliès'],Georges Méliès,Unkown,Unkown,['Fantasy'],The Mermaid,1904-01-01,5.5,A magician conjures up a mermaid while fishing.,/yYoR7jiDudBGauvXpYKxneegxGf.jpg,0,4,0,['Star Film Company']
188069,['Georges Méliès'],Georges Méliès,Unkown,Unkown,['Fantasy'],The Wonderful Living Fan,1904-01-01,5.0,"As a conjurer awaits an audience, a procession announces the arrival of a royal representative, carried in a sedan chair, to see him. The conjurer then has a large box brought in. It is opened, revealing a very large folding fan. When the fan is spread out, the designs on it begin to change and move. And this is far from the last of the surprises that the conjurer has in store.",/azdaOzxHy2dJsb7vO7mRI7JMXvX.jpg,0,3,0,['Star Film Company']
172121,['Georges Méliès'],Georges Méliès,Unkown,Unkown,['Comedy'],The Terrible Turkish Executioner,1904-01-05,5.9,"In a public place in Constantinople at the corner of a bazaar, the executioner is seated upon a stone and is resting from his daily labors while eating a crust of bread. Suddenly there come running into the place a lot of Turkish men and women preceding some Turkish policemen, who drag along four prisoners in chains. The policemen shut up the four prisoners in the pillory. Their four heads stick up through the huge plank, which is provided with four openings. One of the policemen urges the executioner to decapitate the prisoners. He accordingly seizes a mighty sabre and cuts off by a single stroke the four heads, which roll upon the ground.",,0,2,0,"['Star-Film', 'Georges Méliès']"
185494,['Georges Méliès'],Georges Méliès,Unkown,Unkown,['Comedy'],"Tchin-Chao, the Chinese Conjurer",1904-04-29,4.8,"A Chinese conjurer stands next to a table, it becomes two tables. A fan becomes a parasol, lanterns appear and disappear. The conjurer spins the open parasol in front of himself, and a dog leaps out from behind it. The dog becomes a woman, then a masked man appears. The conjurer sits them each on a box a few feet apart: suddenly the woman and man have changed places. The disappearing and the transfers continue in front of a simple backdrop.",/aJ3ZrZ51GV0cOFelrrjjkuSBDn.jpg,0,3,0,['Star Film Company']
139589,['James Williamson'],Unkown,Unkown,Unkown,['Comedy'],An Interesting Story,1904-10-01,5.6,The adventures of an inattentive man who can't look away from his book.,/arU50opwe5jbfCoeUy3ITXzWdx2.jpg,0,4,0,['Williamson Kinematograph Company']
196131,['Georges Méliès'],Georges Méliès,Unkown,Unkown,['Comedy'],Tit for Tat,1904-02-05,5.7,"Georges Melies the magician. Melies removes his own head, puts it in a glass box on a stool, then grows another one. Melies lights up a cigarette and blows smoke at his old head. The head gets payback by levitating above Melies and spewing water on him.",/4NJeo6kg2NK8XaTHPZSrMawMC8U.jpg,0,1,0,['Star Film Company']
232065,['Billy Bitzer'],Unkown,Unkown,Unkown,['Documentary'],Panorama of Machine Co. Aisle,1904-05-01,5.0,"A camera on an overhead crane travels down a large, long aisle where men are shown working on large machinery on either side. Carts carrying equipment are shown traveling on rails down the aisles. There are also men walking in the aisles. From Bitzer's Westinghouse Works series.",,0,3,0,['American Mutoscope & Biograph']
196063,['Edwin S. Porter'],Unkown,Unkown,Unkown,[],Buster Makes Room for His Mama at the Bargain Counter,1904-03-22,5.0,"Scene III of the Buster Brown Series. Shows a bargain counter in a department store and a large gathering of women examining goods. It is a special sale, and a great deal of interest is shown by the ladies, who jostle and crowd each other to secure the choicest bargains. Mrs. Brown enters, accompanied by Buster and Tige. Mrs. Brown is unable to get near the counter and is in despair.",/eAdTeTIcng2uykhZPNnsWsoWMnt.jpg,0,2,0,[]
196046,['A.E. Weed'],Unkown,Unkown,Unkown,[],"Duel Scene, 'By Right of Sword'",1904-01-22,5.0,"[A]n excerpt from the novel by a chap named Marchmont in which the hero, a fellow with the heroic name of Hamylton Tregethner attempts to dissuade a fellow soldier from insisting on a sword duel for some unexplained offence.",,0,2,0,[]
122036,['Georges Méliès'],Unkown,Unkown,Unkown,[],The Imperceptible Transmutations,1904-01-01,4.9,This shows a prince entering upon the stage of the King's private theatre. He is about to do a few mystifying tricks for the amusement of the court.,/g32W2smMlfZDsM9e6TpLcQopBoc.jpg,0,2,0,['Star Film Company']
44324,['Georges Méliès'],Georges Méliès,Unkown,Unkown,"['Fantasy', 'Comedy']",The Untameable Whiskers,1904-03-05,6.3,"The background of this picture represents a scene along the beautiful river Seine in Paris. A gentleman enters, and taking a blackboard from the side of the picture, he draws on it a sketch of a novelist. Then, standing in the centre, he causes the living features of his sketch to appear in the place of his own, which is utterly devoid of whiskers. The change is made so mysteriously that the eye cannot notice it until one sees quite another person in the place of the first. Again another sketch is shown on the board, this one being that of a miser; then an English cockney; a comic character; a French policeman, and last of all, the grinning visage of Mephistopheles. It is almost impossible to give this film a more definite description; suffice it to say that it is something entirely new in motion pictures and is sure to please. (Méliès Catalog)",/r3bnSsNeAtA2zPcnVoDGt9M5rI2.jpg,0,3,0,"['Star-Film', 'Georges Méliès']"
190725,['Georges Méliès'],Georges Méliès,Unkown,Unkown,[],The Firefall,1904-05-14,4.6,A magic show.,/865zPzjV7PKNtOUU4eJfCeo6qlb.jpg,0,3,0,['Star Film Company']
178717,[],Unkown,Unkown,Unkown,"['Action', 'Drama']",A Fire in a Burlesque Theatre,1904-03-01,4.6,"This short, otherwise unremarkable feature is of some interest because of the way that it unabashedly caters to the tastes that it perceived in its audiences. Besides combining the elements of the risqué 'blue' movies of the era with the popularity of movies about fires, it also attempted to use the combination to get extra mileage out of it.  The movie's title summarises the setup, and most of the footage shows firefighters using ladders to rescue stage girls, clad in portions of their costumes, from an upper level. Although it all seems pretty tame by today's standards, it no doubt provided its male viewers with some brief moments of excitement as the various women hurried down the ladders with their costumes in disarray. (IMDb)",/7EnBnZoXphphqYsDLdCCyMkUSsy.jpg,0,1,0,[]
232649,['Peter Elfelt'],Unkown,Unkown,Unkown,[],Craftsmans' Parade 1904,1904-11-03,5.0,A workers parade.,,0,1,0,[]
208555,[],Unkown,Unkown,Unkown,[],Bolton v Burton United,1904-04-19,6.0,Footage from Bolton versus Burton United in 1904.,,0,2,0,[]
272423,['Percy Stow'],Unkown,Unkown,Unkown,"['Drama', 'Horror', 'Mystery']",The Mistletoe Bough,1904-11-01,5.7,"During a game of hide and seek, a new bride hides in a chest and remains undiscovered until a strange visitation thirty years later.",,0,9,0,['Clarendon']
160512,['Segundo de Chomón'],Unkown,Unkown,Unkown,['Documentary'],Barcelona Park at Twilight,1904-09-30,4.9,Early short showing the titular park in around 2 minutes.,/5IfIZnCFixCaSGrziLfX78XA4Mz.jpg,0,2,0,['Pathé Frères']
566186,['Alice Guy-Blaché'],Unkown,Unkown,Unkown,[],The Crime on Temple Street,1904-01-02,0.0,Alice Guy film.,,0,1,0,[]
44335,['Georges Méliès'],Georges Méliès,Unkown,Unkown,"['Comedy', 'Fantasy']",The Cook in Trouble,1904-01-01,5.1,"A cook has his hands full with three mischievous devils, who pop in and out of his kitchen.",/5VN3pAMCjtWSg65haut05qcpfvH.jpg,0,4,0,['Star Film Company']
44342,['Georges Méliès'],Georges Méliès,Unkown,Unkown,"['Fantasy', 'Comedy']",The Black Imp,1905-01-01,6.4,A traveler at an inn is harassed by a mischievous devil in his room.,/duofXKzPm0eECobWisQoaYe8REg.jpg,0,4,0,['Star Film Company']
88900,['Filoteo Alberini'],Ubaldo Maria Del Colle,Carlo Rosaspina,Unkown,['History'],The Capture of Roma,1905-09-16,5.6,,/jxR0QdNGUZgKB9ytviWCTo0PouN.jpg,0,6,0,['Alberini & Santoni']
182344,['Georges Méliès'],Georges Méliès,Unkown,Unkown,"['Adventure', 'Fantasy']",The Palace of the Arabian Nights,1905-05-29,5.7,"A poor but honest man wins great wealth, and the hand of a beautiful princess, after facing a series of exciting trials in the tunnels and catacombs of ancient Araby. Guided by the mysterious Khalafar, the troupe (alongside him go some cowardly scholars) encounter skeletons, fire-breathing lizards, and mirages on their journey through the lower world.",/l9tRZvUKnTIz8ZEkU1618jduZpl.jpg,0,21,0,['Star Film Company']
44333,['Georges Méliès'],Georges Méliès,Unkown,Unkown,['Fantasy'],The Living Playing Cards,1905-01-01,6.3,,/qVoh7zc508Atp0f5Af3xPlLz2Zb.jpg,0,3,0,['Star-Film']
189600,['Georges Méliès'],Unkown,Unkown,Unkown,[],The Lilliputian Minuet,1905-12-10,4.6,Another short of Georges.,/o4RMjUFJnoY6PaXDnNd1MckUhRS.jpg,0,1,0,['Star Film Company']
189595,['Edwin S. Porter'],Unkown,Unkown,Unkown,"['Fantasy', 'Family']",The Night Before Christmas,1905-12-16,6.2,"On Christmas Eve, Santa feeds his reindeer and loads his sleigh, before going on his journey to deliver toys to the children of the world.",/2riZ8vZnaSk5ia6jl4zByWTkfoE.jpg,0,9,0,['Edison Studios']
416818,"['Janaki Manaki', 'Milton Manaki']",Unkown,Unkown,Unkown,['Documentary'],Turkish Professor at the Agricultural School,1905-09-18,4.5,Early Balkan footage.,/9FkLn1f7NyMlVXezUILJ5pndTvy.jpg,0,1,0,[]
282150,['Ferdinand Zecca'],Unkown,Unkown,Unkown,"['Family', 'Drama']",A Father's Honor,1905-09-30,4.5,"A young woman receives a message, and hurriedly leaves home. But the message was a trick to lure her into a trap, where she is assaulted and killed. When her body is found floating in the river, it is brought to her father. Once he realizes what has been done to his daughter, the father immediately sets out in an effort to extract vengeance.",/wA6a2TTBXCbboSgi9mxggX37ARe.jpg,0,4,0,['Pathé Frères']
205257,['Gaston Velle'],Unkown,Unkown,Unkown,[],The Wonderful Album,1905-09-29,5.2,"This is in poor condition and the hand colouring is a little rough around the edges compared to the others, but it contains some impressive ‘appearing’ effects as pieces of paper from a giant book turn into people and then back to paper in the punchline. It’s repetitive, but enjoyably trippy.",,0,4,0,['Pathé Frères']
205255,['Lucien Nonguet'],Unkown,Unkown,Unkown,"['Fantasy', 'Drama']",Christian Martyrs,1905-07-03,5.5,"Various scenes from New Testament and Old: Christian martyrdom under Roman rule, Daniel in the lion's den, and Belshazzar's vision of a floating hand spelling the end of his rule.",/xFQNE7cfKofzKheT25mVZeEt3HX.jpg,0,7,0,['Pathé Frères']
196300,['Georges Méliès'],Georges Méliès,André Méliès,Unkown,[],Rip's Dream,1905-11-23,5.7,The Melies version of the old Rip Van Winkle tale.,/cVugPVR4TgYoXSwFBzTQXrm4bX0.jpg,0,15,0,['Star-Film']
196283,['Gaston Velle'],Unkown,Unkown,Unkown,['Fantasy'],Flower Fairy,1905-09-30,5.0,A little flower film by Gaston Velle.,/nvFvv34tz7ZZtBhuoAmobgzfv94.jpg,0,1,0,['Pathé Frères']
196282,['Billy Bitzer'],Unkown,Unkown,Unkown,"['Comedy', 'Adventure']","Tom, Tom, the Piper's Son",1905-03-08,3.7,"Based loosely on the once-popular nursery rhyme. A fair is in progress, with refreshments, entertainment, and other activities. As the rest of the crowd is watching one of the acts, the titular Tom steals a pig from another little boy and runs off. He tries to hide, but he is chased by the crowd. The pig also proves difficult to control. Tom, the little boy, and the crowd run from place to place.",/5bj8x7LAbFZZ9lxvPiRH1juiYI4.jpg,0,8,0,['American Mutoscope & Biograph']
196279,"['Edwin S. Porter', 'Wallace McCutcheon Sr.']",Unkown,Unkown,Unkown,"['Action', 'Crime']",Police Chasing Scorching Auto,1905-12-31,4.2,"Police officers pursue a speeding automobile that almost hit a small child. This short is an outtake from Life of an American Policeman (1905). Once that film had been edited to fit a standard 1,000 foot reel, this sequence was left over, so it was sold as a separate short.",,0,3,0,['Edison Studios']
196211,[],Unkown,Unkown,Unkown,[],The Hairdresser,1905-05-22,6.1,A partially nude woman fixes and brushes her hair.,,0,1,0,[]
153199,['Lewin Fitzhamon'],Unkown,Unkown,Unkown,"['Romance', 'Comedy']",The Other Side of the Hedge,1905-01-01,4.0,Two romantic suitors avoid their wet-blanket chaperone by way of the titular hedge.,,0,2,0,['Hepworth']
120010,['Alice Guy-Blaché'],Charles Armand Ménard dit Dranem,Unkown,Unkown,['Music'],"Dranem Performs ""Five O'Clock Tea""",1905-01-01,4.9,"Dranem performs ""Five O'Clock Tea"" for Alice Guy.",,0,2,0,['Gaumont']
120009,['Alice Guy-Blaché'],Charles Armand Ménard dit Dranem,Unkown,Unkown,"['Music', 'Documentary']",Dranem Performs The True Jiu-Jitsu,1905-01-01,4.7,"Armand Dranem performs The True Jiu-Jitsu (""Le Vrai Jiu-Jitsu"", by P. Briollet &amp; G. Fabri / C. D'Orviet) in this phonoscene by Alice Guy. This early form of music video was created using a chronophone recording of Dranem, who was then filmed ""lip singing"". Guy would film phonoscenes of all three major Belle Époque celebrities in France: Polin, Félix Mayol, and Dranem.",,0,2,0,['Société L. Gaumont et compagnie']
119999,['Alice Guy-Blaché'],Unkown,Unkown,Unkown,[],The Tango,1905-01-01,4.0,A woman performs the tango.,/zuz9ou3YIthdIMckF7UJf7qkYus.jpg,0,2,0,['Gaumont']
205250,['Gaston Velle'],Unkown,Unkown,Unkown,[],The Hen That Laid the Golden Eggs,1905-12-08,5.8,"This has more of a clear narrative than most of the films in the set although it’s still quite odd and random compared to today’s films. There are some effectively surreal and creepy sequences in this imaginative short, such as the devil’s face appearing in an egg and spewing coins as well as the finale where our protagonist is sent to an egg-filled hell.",/gdhOiFFq1K0NrEWLcneQIZddues.jpg,0,13,0,['Pathé Frères']
120026,['Alice Guy-Blaché'],Unkown,Unkown,Unkown,['Comedy'],The Consequences of Feminism,1906-01-01,6.2,It's a society in which gender roles are switched. Will men stand to be unequal?,/7ZzPyv5g4ohGcPbbmkF2ZYMe02N.jpg,0,7,0,['Gaumont']
