,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
2351,Matt Reeves,Andy Serkis,Woody Harrelson,Steve Zahn,Drama Science Fiction War,war for the planet of the apes,Andy Serkis Woody Harrelson Steve Zahn Matt Reeves Drama Science Fiction War
2352,Stuart Hazeldine,Sam Worthington,Octavia Spencer,Tim McGraw,Drama Fantasy,the shack,Sam Worthington Octavia Spencer Tim McGraw Stuart Hazeldine Drama Fantasy
2353,James Gunn,Chris Pratt,Zoe Saldaña,Dave Bautista,Adventure Action Science Fiction,guardians of the galaxy vol. 2,Chris Pratt Zoe Saldaña Dave Bautista James Gunn Adventure Action Science Fiction
2354,James Foley,Dakota Johnson,Jamie Dornan,Eric Johnson,Drama Romance,fifty shades darker,Dakota Johnson Jamie Dornan Eric Johnson James Foley Drama Romance
2355,D. J. Caruso,Vin Diesel,Donnie Yen,Deepika Padukone,Action Adventure Crime,xxx: return of xander cage,Vin Diesel Donnie Yen Deepika Padukone D. J. Caruso Action Adventure Crime
2356,Matthew Vaughn,Taron Egerton,Colin Firth,Julianne Moore,Action Adventure Comedy,kingsman: the golden circle,Taron Egerton Colin Firth Julianne Moore Matthew Vaughn Action Adventure Comedy
2357,Bill Condon,Emma Watson,Dan Stevens,Luke Evans,Family Fantasy Romance,beauty and the beast,Emma Watson Dan Stevens Luke Evans Bill Condon Family Fantasy Romance
2358,Michael Bay,Mark Wahlberg,Josh Duhamel,Stanley Tucci,Action Adventure Science Fiction,transformers: the last knight,Mark Wahlberg Josh Duhamel Stanley Tucci Michael Bay Action Adventure Science Fiction
2359,James Mangold,Hugh Jackman,Dafne Keen,Patrick Stewart,Action Drama Science Fiction,logan,Hugh Jackman Dafne Keen Patrick Stewart James Mangold Action Drama Science Fiction
2360,Anthony Russo,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,Adventure Action Science Fiction,avengers: infinity war,Robert Downey Jr. Chris Hemsworth Mark Ruffalo Anthony Russo Adventure Action Science Fiction
2361,Steven Caple Jr.,Michael B. Jordan,Sylvester Stallone,Tessa Thompson,Drama,creed ii,Michael B. Jordan Sylvester Stallone Tessa Thompson Steven Caple Jr. Drama
2362,Jo Tae-ho,Cho Tae Ho,Kim Ji-yeon-III,Jin Si-ah,Romance,beauty salon: special service 2,Cho Tae Ho Kim Ji-yeon-III Jin Si-ah Jo Tae-ho Romance
2363,James Foley,Dakota Johnson,Jamie Dornan,Eric Johnson,Drama Romance,fifty shades freed,Dakota Johnson Jamie Dornan Eric Johnson James Foley Drama Romance
2364,Peyton Reed,Paul Rudd,Evangeline Lilly,Michael Peña,Action Adventure Science Fiction,ant-man and the wasp,Paul Rudd Evangeline Lilly Michael Peña Peyton Reed Action Adventure Science Fiction
2365,David Leitch,Ryan Reynolds,Josh Brolin,Morena Baccarin,Action Comedy Adventure,deadpool 2,Ryan Reynolds Josh Brolin Morena Baccarin David Leitch Action Comedy Adventure
2366,Rodney Rothman,Shameik Moore,Jake Johnson,Hailee Steinfeld,Action Adventure Animation Science Fiction,spider-man: into the spider-verse,Shameik Moore Jake Johnson Hailee Steinfeld Rodney Rothman Action Adventure Animation Science Fiction
2367,Choi Min-II,Yoo Ni,Lee Chae-dam,Lee Joon-hyuk-II,Romance,my girlfriend's mother 2,Yoo Ni Lee Chae-dam Lee Joon-hyuk-II Choi Min-II Romance
2368,Steven Spielberg,Tye Sheridan,Olivia Cooke,Ben Mendelsohn,Science Fiction Adventure Action,ready player one,Tye Sheridan Olivia Cooke Ben Mendelsohn Steven Spielberg Science Fiction Adventure Action
2369,Corin Hardy,Taissa Farmiga,Demián Bichir,Bonnie Aarons,Horror Mystery Thriller,the nun,Taissa Farmiga Demián Bichir Bonnie Aarons Corin Hardy Horror Mystery Thriller
2370,Peter Farrelly,Viggo Mortensen,Mahershala Ali,Linda Cardellini,Drama Comedy,green book,Viggo Mortensen Mahershala Ali Linda Cardellini Peter Farrelly Drama Comedy
2371,Marcel Gisler,Max Hubacher,Aaron Altaras,Jessy Moravec,Drama Romance,mario,Max Hubacher Aaron Altaras Jessy Moravec Marcel Gisler Drama Romance
2372,Kenji Nagasaki,Daiki Yamashita,Kenta Miyake,Mirai Shida,Animation Action Adventure Fantasy,my hero academia: two heroes,Daiki Yamashita Kenta Miyake Mirai Shida Kenji Nagasaki Animation Action Adventure Fantasy
2373,J. A. Bayona,Chris Pratt,Bryce Dallas Howard,Rafe Spall,Action Adventure Science Fiction Thriller,jurassic world: fallen kingdom,Chris Pratt Bryce Dallas Howard Rafe Spall J. A. Bayona Action Adventure Science Fiction Thriller
2374,Brad Bird,Craig T. Nelson,Holly Hunter,Sarah Vowell,Action Adventure Animation Family,incredibles 2,Craig T. Nelson Holly Hunter Sarah Vowell Brad Bird Action Adventure Animation Family
2375,Rich Moore,John C. Reilly,Sarah Silverman,Gal Gadot,Family Animation Comedy Adventure,ralph breaks the internet,John C. Reilly Sarah Silverman Gal Gadot Rich Moore Family Animation Comedy Adventure
2376,Ruben Fleischer,Tom Hardy,Michelle Williams,Riz Ahmed,Science Fiction Action,venom,Tom Hardy Michelle Williams Riz Ahmed Ruben Fleischer Science Fiction Action
2377,Brad Peyton,Dwayne Johnson,Naomie Harris,Malin Åkerman,Action Adventure Science Fiction,rampage,Dwayne Johnson Naomie Harris Malin Åkerman Brad Peyton Action Adventure Science Fiction
2378,James Wan,Jason Momoa,Amber Heard,Willem Dafoe,Action Adventure Fantasy,aquaman,Jason Momoa Amber Heard Willem Dafoe James Wan Action Adventure Fantasy
2379,Adam Robitel,Lin Shaye,Angus Sampson,Leigh Whannell,Horror Mystery Thriller,insidious: the last key,Lin Shaye Angus Sampson Leigh Whannell Adam Robitel Horror Mystery Thriller
2380,Chad Stahelski,Keanu Reeves,Halle Berry,Ian McShane,Action Thriller Crime,john wick: chapter 3 - parabellum,Keanu Reeves Halle Berry Ian McShane Chad Stahelski Action Thriller Crime
2381,Haruo Sotozaki,Natsuki Hanae,Akari Kito,Takahiro Sakurai,Action Animation Fantasy,demon slayer: kimetsu no yaiba sibling's bond,Natsuki Hanae Akari Kito Takahiro Sakurai Haruo Sotozaki Action Animation Fantasy
2382,Damián Romay,Kristina Klebe,Tanner Buchanan,Sebastian Cabanas,Thriller,cruel fixation,Kristina Klebe Tanner Buchanan Sebastian Cabanas Damián Romay Thriller
2383,David F. Sandberg,Zachary Levi,Mark Strong,Asher Angel,Action Comedy Fantasy,shazam!,Zachary Levi Mark Strong Asher Angel David F. Sandberg Action Comedy Fantasy
2384,Anthony Russo,Robert Downey Jr.,Chris Evans,Mark Ruffalo,Adventure Science Fiction Action,avengers: endgame,Robert Downey Jr. Chris Evans Mark Ruffalo Anthony Russo Adventure Science Fiction Action
2385,Lee Won-tae,Ma Dong-seok,Kim Moo-yul,Kim Sung-kyu,Crime Action Adventure,"the gangster, the cop, the devil",Ma Dong-seok Kim Moo-yul Kim Sung-kyu Lee Won-tae Crime Action Adventure
2386,David Leitch,Dwayne Johnson,Jason Statham,Idris Elba,Action Adventure Comedy,fast & furious presents: hobbs & shaw,Dwayne Johnson Jason Statham Idris Elba David Leitch Action Adventure Comedy
2387,Jenny Gage,Josephine Langford,Hero Fiennes Tiffin,Shane Paul McGhie,Romance Drama,after,Josephine Langford Hero Fiennes Tiffin Shane Paul McGhie Jenny Gage Romance Drama
2388,Chris Buck,Idina Menzel,Kristen Bell,Josh Gad,Family Animation Adventure Comedy Fantasy,frozen ii,Idina Menzel Kristen Bell Josh Gad Chris Buck Family Animation Adventure Comedy Fantasy
2389,Choi Jae-hoo,Min Jung,Won Seo-hee,Lee Dae-gon,Romance,swingers party with my friend,Min Jung Won Seo-hee Lee Dae-gon Choi Jae-hoo Romance
2390,Jon Favreau,Chiwetel Ejiofor,John Oliver,James Earl Jones,Adventure Drama Family Animation,the lion king,Chiwetel Ejiofor John Oliver James Earl Jones Jon Favreau Adventure Drama Family Animation
2391,Kenji Nagasaki,Daiki Yamashita,Nobuhiko Okamoto,Yoshio Inoue,Animation Action Fantasy Adventure,my hero academia: heroes rising,Daiki Yamashita Nobuhiko Okamoto Yoshio Inoue Kenji Nagasaki Animation Action Fantasy Adventure
2392,Dean DeBlois,Jay Baruchel,America Ferrera,F. Murray Abraham,Animation Family Adventure,how to train your dragon: the hidden world,Jay Baruchel America Ferrera F. Murray Abraham Dean DeBlois Animation Family Adventure
2393,Juergen Peretzki,Rowan Smyth,Matt Lindquist,Wilford Brimley,Family Drama,i believe,Rowan Smyth Matt Lindquist Wilford Brimley Juergen Peretzki Family Drama
2394,Makoto Shinkai,Kotaro Daigo,Nana Mori,Tsubasa Honda,Animation Drama Fantasy Romance,weathering with you,Kotaro Daigo Nana Mori Tsubasa Honda Makoto Shinkai Animation Drama Fantasy Romance
2395,Simon Curtis,Milo Ventimiglia,Kevin Costner,Amanda Seyfried,Drama Romance Comedy,the art of racing in the rain,Milo Ventimiglia Kevin Costner Amanda Seyfried Simon Curtis Drama Romance Comedy
2396,Jon Watts,Tom Holland,Samuel L. Jackson,Jake Gyllenhaal,Action Adventure Science Fiction,spider-man: far from home,Tom Holland Samuel L. Jackson Jake Gyllenhaal Jon Watts Action Adventure Science Fiction
2397,Andy Muschietti,Bill Skarsgård,James McAvoy,Jessica Chastain,Horror Fantasy,it chapter two,Bill Skarsgård James McAvoy Jessica Chastain Andy Muschietti Horror Fantasy
2398,Frant Gwo,Qu Chuxiao,Li Guangjie,Zhao Jinmai,Science Fiction Action Drama,the wandering earth,Qu Chuxiao Li Guangjie Zhao Jinmai Frant Gwo Science Fiction Action Drama
2399,Todd Phillips,Joaquin Phoenix,Robert De Niro,Zazie Beetz,Crime Thriller Drama,joker,Joaquin Phoenix Robert De Niro Zazie Beetz Todd Phillips Crime Thriller Drama
2400,Haruo Sotozaki,Natsuki Hanae,Akari Kito,Hiro Shimono,Animation Action Adventure Fantasy Thriller,demon slayer -kimetsu no yaiba- the movie: mugen train,Natsuki Hanae Akari Kito Hiro Shimono Haruo Sotozaki Animation Action Adventure Fantasy Thriller
2401,Choi Jung-ja,Jin Joo,Tae Hee,Jo Yong-bok,Drama Romance,sister-in-law's taste,Jin Joo Tae Hee Jo Yong-bok Choi Jung-ja Drama Romance
2402,Joel Crawford,Nicolas Cage,Emma Stone,Ryan Reynolds,Animation Family Adventure Fantasy Comedy,the croods: a new age,Nicolas Cage Emma Stone Ryan Reynolds Joel Crawford Animation Family Adventure Fantasy Comedy
2403,Roger Kumble,Josephine Langford,Hero Fiennes Tiffin,Dylan Sprouse,Romance Drama,after we collided,Josephine Langford Hero Fiennes Tiffin Dylan Sprouse Roger Kumble Romance Drama
2404,Thomas Astruc,Anouck Hautbois,Benjamin Bollen,Antoine Tomé,Animation TV Movie Fantasy Action,"miraculous world: new york, united heroez",Anouck Hautbois Benjamin Bollen Antoine Tomé Thomas Astruc Animation TV Movie Fantasy Action
2405,Mitja Okorn,Jaden Smith,Cara Delevingne,Cuba Gooding Jr.,Drama Romance,life in a year,Jaden Smith Cara Delevingne Cuba Gooding Jr. Mitja Okorn Drama Romance
2406,Jeff Fowler,James Marsden,Ben Schwartz,Tika Sumpter,Action Science Fiction Comedy Family,sonic the hedgehog,James Marsden Ben Schwartz Tika Sumpter Jeff Fowler Action Science Fiction Comedy Family
2407,Pete Docter,Jamie Foxx,Tina Fey,Graham Norton,Animation Family Comedy Fantasy Drama,soul,Jamie Foxx Tina Fey Graham Norton Pete Docter Animation Family Comedy Fantasy Drama
2408,Tim Hill,Tom Kenny,Bill Fagerbakke,Rodger Bumpass,Family Animation Fantasy Adventure Comedy,the spongebob movie: sponge on the run,Tom Kenny Bill Fagerbakke Rodger Bumpass Tim Hill Family Animation Fantasy Adventure Comedy
2409,unknown,Min Do-yoon,Park Soo-bin-III,Hong Sae-hee,Drama,orgasm lecture 2,Min Do-yoon Park Soo-bin-III Hong Sae-hee unknown Drama
2410,Robert Zemeckis,Jahzir Bruno,Octavia Spencer,Anne Hathaway,Adventure Fantasy Comedy Family Horror,roald dahl's the witches,Jahzir Bruno Octavia Spencer Anne Hathaway Robert Zemeckis Adventure Fantasy Comedy Family Horror
2411,Patty Jenkins,Gal Gadot,Chris Pine,Kristen Wiig,Action Adventure Fantasy,wonder woman 1984,Gal Gadot Chris Pine Kristen Wiig Patty Jenkins Action Adventure Fantasy
2412,Sung Jin Ahn,Michael Chiklis,Sasha Alexander,Chris Jai Alex,Animation Action Adventure Science Fiction,deathstroke: knights & dragons - the movie,Michael Chiklis Sasha Alexander Chris Jai Alex Sung Jin Ahn Animation Action Adventure Science Fiction
2413,Adil El Arbi,Will Smith,Martin Lawrence,Paola Nuñez,Thriller Action Crime,bad boys for life,Will Smith Martin Lawrence Paola Nuñez Adil El Arbi Thriller Action Crime
2414,Niki Caro,Liu Yifei,Donnie Yen,Gong Li,Adventure Fantasy Drama Action,mulan,Liu Yifei Donnie Yen Gong Li Niki Caro Adventure Fantasy Drama Action
2415,Walt Dohrn,Anna Kendrick,Justin Timberlake,Ron Funches,Family Animation Comedy Fantasy Adventure Music,trolls world tour,Anna Kendrick Justin Timberlake Ron Funches Walt Dohrn Family Animation Comedy Fantasy Adventure Music
2416,Andrew Traucki,Jessica McNamee,Luke Mitchell,Amali Golden,Horror Action Adventure,black water: abyss,Jessica McNamee Luke Mitchell Amali Golden Andrew Traucki Horror Action Adventure
2417,Hideki Araki,Wataru Hatano,Takuma Terashima,Toshiyuki Morikawa,Romance Comedy Animation,marudase kintarou,Wataru Hatano Takuma Terashima Toshiyuki Morikawa Hideki Araki Romance Comedy Animation
2418,Cathy Yan,Margot Robbie,Ewan McGregor,Mary Elizabeth Winstead,Action Crime,birds of prey (and the fantabulous emancipation of one harley quinn),Margot Robbie Ewan McGregor Mary Elizabeth Winstead Cathy Yan Action Crime
2419,Paul W. S. Anderson,Milla Jovovich,Tony Jaa,Ron Perlman,Action Fantasy Adventure,monster hunter,Milla Jovovich Tony Jaa Ron Perlman Paul W. S. Anderson Action Fantasy Adventure
2420,Jon Watts,Tom Holland,Zendaya,Benedict Cumberbatch,Action Adventure Science Fiction,spider-man: no way home,Tom Holland Zendaya Benedict Cumberbatch Jon Watts Action Adventure Science Fiction
2421,Sunghoo Park,Megumi Ogata,Kana Hanazawa,Yuichi Nakamura,Animation Action Fantasy,jujutsu kaisen 0,Megumi Ogata Kana Hanazawa Yuichi Nakamura Sunghoo Park Animation Action Fantasy
2422,Byron Howard,Stephanie Beatriz,María Cecilia Botero,John Leguizamo,Animation Comedy Family Fantasy,encanto,Stephanie Beatriz María Cecilia Botero John Leguizamo Byron Howard Animation Comedy Family Fantasy
2423,Garth Jennings,Matthew McConaughey,Reese Witherspoon,Scarlett Johansson,Animation Family,sing 2,Matthew McConaughey Reese Witherspoon Scarlett Johansson Garth Jennings Animation Family
2424,Kenji Nagasaki,Daiki Yamashita,Nobuhiko Okamoto,Yuki Kaji,Animation Action Adventure Science Fiction,my hero academia: world heroes' mission,Daiki Yamashita Nobuhiko Okamoto Yuki Kaji Kenji Nagasaki Animation Action Adventure Science Fiction
2425,Zack Snyder,Ben Affleck,Henry Cavill,Gal Gadot,Action Adventure Fantasy Science Fiction,zack snyder's justice league,Ben Affleck Henry Cavill Gal Gadot Zack Snyder Action Adventure Fantasy Science Fiction
2426,Andy Serkis,Tom Hardy,Woody Harrelson,Michelle Williams,Science Fiction Action Adventure,venom: let there be carnage,Tom Hardy Woody Harrelson Michelle Williams Andy Serkis Science Fiction Action Adventure
2427,Justin Lin,Vin Diesel,Michelle Rodriguez,Tyrese Gibson,Action Adventure Crime Thriller,f9,Vin Diesel Michelle Rodriguez Tyrese Gibson Justin Lin Action Adventure Crime Thriller
2428,Tom McGrath,Alec Baldwin,James Marsden,Amy Sedaris,Animation Comedy Adventure Family,the boss baby: family business,Alec Baldwin James Marsden Amy Sedaris Tom McGrath Animation Comedy Adventure Family
2429,Adam Wingard,Alexander Skarsgård,Millie Bobby Brown,Rebecca Hall,Action Fantasy Science Fiction,godzilla vs. kong,Alexander Skarsgård Millie Bobby Brown Rebecca Hall Adam Wingard Action Fantasy Science Fiction
2430,Destin Daniel Cretton,Simu Liu,Tony Leung Chiu-wai,Awkwafina,Action Adventure Fantasy,shang-chi and the legend of the ten rings,Simu Liu Tony Leung Chiu-wai Awkwafina Destin Daniel Cretton Action Adventure Fantasy
2431,Craig Gillespie,Emma Stone,Emma Thompson,Joel Fry,Comedy Crime,cruella,Emma Stone Emma Thompson Joel Fry Craig Gillespie Comedy Crime
2432,Walt Becker,Darby Camp,Jack Whitehall,Izaac Wang,Family Adventure Comedy Fantasy,clifford the big red dog,Darby Camp Jack Whitehall Izaac Wang Walt Becker Family Adventure Comedy Fantasy
2433,loundraw,Chiaki Kobayashi,Miyuri Shimabukuro,Rina Kawaei,Animation Drama Mystery Fantasy,summer ghost,Chiaki Kobayashi Miyuri Shimabukuro Rina Kawaei loundraw Animation Drama Mystery Fantasy
2434,Michael Chaves,Patrick Wilson,Vera Farmiga,Ruairí O'Connor,Horror Mystery Thriller,the conjuring: the devil made me do it,Patrick Wilson Vera Farmiga Ruairí O'Connor Michael Chaves Horror Mystery Thriller
2435,Simon McQuoid,Lewis Tan,Jessica McNamee,Josh Lawson,Action Fantasy Adventure,mortal kombat,Lewis Tan Jessica McNamee Josh Lawson Simon McQuoid Action Fantasy Adventure
2436,Enrico Casarosa,Jacob Tremblay,Jack Dylan Grazer,Emma Berman,Animation Comedy Fantasy Adventure Family,luca,Jacob Tremblay Jack Dylan Grazer Emma Berman Enrico Casarosa Animation Comedy Fantasy Adventure Family
2437,Chloé Zhao,Gemma Chan,Richard Madden,Angelina Jolie,Science Fiction Action Adventure,eternals,Gemma Chan Richard Madden Angelina Jolie Chloé Zhao Science Fiction Action Adventure
2438,Castille Landon,Josephine Langford,Hero Fiennes Tiffin,Louise Lombard,Romance Drama,after we fell,Josephine Langford Hero Fiennes Tiffin Louise Lombard Castille Landon Romance Drama
2439,Takayuki Hamana,Yuki Kaji,Sora Amamiya,Misaki Kuno,Animation Fantasy,the seven deadly sins: cursed by light,Yuki Kaji Sora Amamiya Misaki Kuno Takayuki Hamana Animation Fantasy
2440,James Cameron,Sam Worthington,Zoe Saldaña,Sigourney Weaver,Science Fiction Adventure Action,avatar: the way of water,Sam Worthington Zoe Saldaña Sigourney Weaver James Cameron Science Fiction Adventure Action
2441,Joel Crawford,Antonio Banderas,Salma Hayek,Harvey Guillén,Animation Family Fantasy Adventure Comedy,puss in boots: the last wish,Antonio Banderas Salma Hayek Harvey Guillén Joel Crawford Animation Family Fantasy Adventure Comedy
2442,Noah Luke,Paul Bianchi,Erin Coker,Jack Pearson,Action Science Fiction,attack on titan,Paul Bianchi Erin Coker Jack Pearson Noah Luke Action Science Fiction
2443,Ryan Coogler,Letitia Wright,Lupita Nyong'o,Danai Gurira,Action Adventure Science Fiction,black panther: wakanda forever,Letitia Wright Lupita Nyong'o Danai Gurira Ryan Coogler Action Adventure Science Fiction
2444,Jaume Collet-Serra,Dwayne Johnson,Aldis Hodge,Noah Centineo,Action Adventure Science Fiction Fantasy,black adam,Dwayne Johnson Aldis Hodge Noah Centineo Jaume Collet-Serra Action Adventure Science Fiction Fantasy
2445,Toby Genkel,Hugh Laurie,Emilia Clarke,David Thewlis,Animation Adventure Comedy Family Fantasy,the amazing maurice,Hugh Laurie Emilia Clarke David Thewlis Toby Genkel Animation Adventure Comedy Family Fantasy
2446,Adrián García Bogliano,María Evoli,Diana Bracho,Tina Romero,Horror,the exorcist,María Evoli Diana Bracho Tina Romero Adrián García Bogliano Horror
2447,Daniel Graham,Matt Hookings,Ray Winstone,Jodhi May,Drama History,prizefighter: the life of jem belcher,Matt Hookings Ray Winstone Jodhi May Daniel Graham Drama History
